epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,1080.27,1.34842,1.04344,0.00377,0.79645,0.69233,0.80971,0.4807,1.51941,1.04139,0.00622,0.000676802,0.000676802,0.000676802
182,1086.1,1.42379,1.10426,0.0041,0.79645,0.69233,0.80971,0.4807,1.51941,1.04139,0.00622,0.000671301,0.000671301,0.000671301
183,1091.8,1.35392,1.04399,0.00379,0.8043,0.68366,0.81692,0.4878,1.51936,1.02641,0.00618,0.0006658,0.0006658,0.0006658
184,1098.15,1.54976,1.09363,0.00395,0.8043,0.68366,0.81692,0.4878,1.51936,1.02641,0.00618,0.000660299,0.000660299,0.000660299
185,1103.91,1.23981,0.97699,0.00354,0.81087,0.68689,0.82059,0.49577,1.51446,1.01573,0.00609,0.000654798,0.000654798,0.000654798
186,1109.74,1.49533,1.06339,0.00355,0.81087,0.68689,0.82059,0.49577,1.51446,1.01573,0.00609,0.000649297,0.000649297,0.000649297
187,1115.43,1.41816,1.01372,0.00382,0.81087,0.68689,0.82059,0.49577,1.51446,1.01573,0.00609,0.000643795,0.000643795,0.000643795
188,1121.2,1.40111,1.006,0.00369,0.81689,0.6944,0.82277,0.49523,1.51781,1.00241,0.00613,0.000638294,0.000638294,0.000638294
189,1127.25,1.44411,1.15121,0.00411,0.81689,0.6944,0.82277,0.49523,1.51781,1.00241,0.00613,0.000632793,0.000632793,0.000632793
190,1133.38,1.44323,1.04234,0.00369,0.81689,0.6944,0.82277,0.49523,1.51781,1.00241,0.00613,0.000627292,0.000627292,0.000627292
191,1139.04,1.36603,1.0409,0.00417,0.7927,0.72269,0.822,0.49163,1.52441,1.00577,0.0062,0.000621791,0.000621791,0.000621791
192,1144.69,1.34268,0.95026,0.00347,0.7927,0.72269,0.822,0.49163,1.52441,1.00577,0.0062,0.00061629,0.00061629,0.00061629
193,1150.39,1.47285,1.06546,0.00382,0.79662,0.72374,0.82146,0.48782,1.53034,1.00793,0.00621,0.000610789,0.000610789,0.000610789
194,1156.06,1.32455,0.91561,0.00374,0.79662,0.72374,0.82146,0.48782,1.53034,1.00793,0.00621,0.000605288,0.000605288,0.000605288
195,1162.09,1.38569,0.96452,0.00352,0.79662,0.72374,0.82146,0.48782,1.53034,1.00793,0.00621,0.000599787,0.000599787,0.000599787
196,1167.86,1.39203,1.0477,0.00394,0.81242,0.71596,0.82189,0.48644,1.52618,1.0087,0.00616,0.000594286,0.000594286,0.000594286
197,1173.58,1.3056,0.97414,0.00354,0.81242,0.71596,0.82189,0.48644,1.52618,1.0087,0.00616,0.000588784,0.000588784,0.000588784
198,1179.45,1.45093,1.17144,0.00463,0.81242,0.71596,0.82189,0.48644,1.52618,1.0087,0.00616,0.000583283,0.000583283,0.000583283
199,1185.67,1.39987,0.98733,0.00363,0.85584,0.70676,0.82185,0.48549,1.51953,1.00606,0.00615,0.000577782,0.000577782,0.000577782
200,1191.99,1.4379,1.04152,0.00386,0.85584,0.70676,0.82185,0.48549,1.51953,1.00606,0.00615,0.000572281,0.000572281,0.000572281
201,1197.83,1.31047,0.98915,0.00377,0.85915,0.69159,0.81895,0.48742,1.5195,1.00546,0.00619,0.00056678,0.00056678,0.00056678
202,1203.52,1.47543,1.18613,0.00468,0.85915,0.69159,0.81895,0.48742,1.5195,1.00546,0.00619,0.000561279,0.000561279,0.000561279
203,1209.08,1.27404,1.08412,0.00363,0.85915,0.69159,0.81895,0.48742,1.5195,1.00546,0.00619,0.000555778,0.000555778,0.000555778
204,1214.76,1.44127,1.0569,0.00384,0.8527,0.68316,0.81621,0.48631,1.53135,1.00842,0.00621,0.000550277,0.000550277,0.000550277
205,1221.09,1.53241,1.05271,0.00379,0.8527,0.68316,0.81621,0.48631,1.53135,1.00842,0.00621,0.000544776,0.000544776,0.000544776
206,1226.98,1.33112,0.92928,0.00361,0.8527,0.68316,0.81621,0.48631,1.53135,1.00842,0.00621,0.000539275,0.000539275,0.000539275
207,1232.68,1.30817,0.95368,0.00339,0.83205,0.67898,0.81538,0.48726,1.52139,1.0135,0.00619,0.000533773,0.000533773,0.000533773
208,1238.51,1.41753,1.00829,0.0038,0.83205,0.67898,0.81538,0.48726,1.52139,1.0135,0.00619,0.000528272,0.000528272,0.000528272
209,1244.73,1.2831,0.91796,0.00353,0.76512,0.74459,0.81586,0.48462,1.51664,1.00446,0.00623,0.000522771,0.000522771,0.000522771
210,1250.89,1.31724,1.07798,0.00389,0.76512,0.74459,0.81586,0.48462,1.51664,1.00446,0.00623,0.00051727,0.00051727,0.00051727
211,1256.98,1.35375,0.97382,0.00376,0.76512,0.74459,0.81586,0.48462,1.51664,1.00446,0.00623,0.000511769,0.000511769,0.000511769
212,1262.7,1.30897,1.0076,0.00393,0.77023,0.73262,0.81538,0.48949,1.50844,1.00278,0.0062,0.000506268,0.000506268,0.000506268
213,1268.5,1.3799,0.98826,0.00393,0.77023,0.73262,0.81538,0.48949,1.50844,1.00278,0.0062,0.000500767,0.000500767,0.000500767
214,1274.32,1.3701,1.04125,0.00401,0.77023,0.73262,0.81538,0.48949,1.50844,1.00278,0.0062,0.000495266,0.000495266,0.000495266
215,1280.16,1.46694,1.01593,0.00405,0.82782,0.68534,0.81749,0.49536,1.48743,1.01249,0.00608,0.000489765,0.000489765,0.000489765
216,1285.94,1.4054,1.0434,0.00363,0.82782,0.68534,0.81749,0.49536,1.48743,1.01249,0.00608,0.000484263,0.000484263,0.000484263
217,1291.86,1.409,1.05037,0.00375,0.834,0.69139,0.81789,0.49632,1.49489,1.00101,0.00603,0.000478762,0.000478762,0.000478762
218,1297.84,1.37299,1.04911,0.00395,0.834,0.69139,0.81789,0.49632,1.49489,1.00101,0.00603,0.000473261,0.000473261,0.000473261
219,1303.78,1.41142,0.9856,0.00351,0.834,0.69139,0.81789,0.49632,1.49489,1.00101,0.00603,0.00046776,0.00046776,0.00046776
220,1309.82,1.26505,0.9539,0.00379,0.79282,0.70324,0.81736,0.4911,1.50122,0.99794,0.00603,0.000462259,0.000462259,0.000462259
221,1315.75,1.4097,0.9849,0.0034,0.79282,0.70324,0.81736,0.4911,1.50122,0.99794,0.00603,0.000456758,0.000456758,0.000456758
222,1321.67,1.40792,1.02409,0.00388,0.79282,0.70324,0.81736,0.4911,1.50122,0.99794,0.00603,0.000451257,0.000451257,0.000451257
223,1327.72,1.50427,1.13496,0.00465,0.80191,0.70001,0.81907,0.48894,1.50644,0.99179,0.00604,0.000445756,0.000445756,0.000445756
224,1333.52,1.4163,1.09437,0.00452,0.80191,0.70001,0.81907,0.48894,1.50644,0.99179,0.00604,0.000440255,0.000440255,0.000440255
225,1339.51,1.32646,0.91934,0.00337,0.79727,0.69458,0.81908,0.48725,1.50359,0.98932,0.00606,0.000434754,0.000434754,0.000434754
226,1345.18,1.24765,0.89689,0.00332,0.79727,0.69458,0.81908,0.48725,1.50359,0.98932,0.00606,0.000429253,0.000429253,0.000429253
227,1351.04,1.41089,0.9476,0.00326,0.79727,0.69458,0.81908,0.48725,1.50359,0.98932,0.00606,0.000423751,0.000423751,0.000423751
228,1357.06,1.35904,1.02411,0.00381,0.83442,0.68867,0.81609,0.48847,1.50054,0.98293,0.0061,0.00041825,0.00041825,0.00041825
229,1362.85,1.29555,0.94069,0.00358,0.83442,0.68867,0.81609,0.48847,1.50054,0.98293,0.0061,0.000412749,0.000412749,0.000412749
230,1369.04,1.37547,0.99659,0.00391,0.83442,0.68867,0.81609,0.48847,1.50054,0.98293,0.0061,0.000407248,0.000407248,0.000407248
231,1374.97,1.48725,1.0806,0.00403,0.81472,0.69458,0.81455,0.48867,1.49332,0.98973,0.00608,0.000401747,0.000401747,0.000401747
232,1381.09,1.42506,1.01034,0.00401,0.81472,0.69458,0.81455,0.48867,1.49332,0.98973,0.00608,0.000396246,0.000396246,0.000396246
233,1387.13,1.32824,0.94463,0.00339,0.74478,0.74791,0.81364,0.48429,1.49877,0.99455,0.00607,0.000390745,0.000390745,0.000390745
234,1393.06,1.34792,0.95715,0.00353,0.74478,0.74791,0.81364,0.48429,1.49877,0.99455,0.00607,0.000385244,0.000385244,0.000385244
235,1398.83,1.31923,0.93381,0.00348,0.74478,0.74791,0.81364,0.48429,1.49877,0.99455,0.00607,0.000379743,0.000379743,0.000379743
236,1404.77,1.38358,0.95652,0.0035,0.76799,0.73302,0.81321,0.48349,1.50143,0.99837,0.00609,0.000374242,0.000374242,0.000374242
237,1410.79,1.30591,0.92368,0.00354,0.76799,0.73302,0.81321,0.48349,1.50143,0.99837,0.00609,0.00036874,0.00036874,0.00036874
238,1416.66,1.36431,0.96975,0.00336,0.76799,0.73302,0.81321,0.48349,1.50143,0.99837,0.00609,0.000363239,0.000363239,0.000363239
239,1423.2,1.45392,1.00457,0.00369,0.75163,0.75305,0.81385,0.48278,1.5041,0.99791,0.00608,0.000357738,0.000357738,0.000357738
240,1429.84,1.39136,0.97415,0.0037,0.75163,0.75305,0.81385,0.48278,1.5041,0.99791,0.00608,0.000352237,0.000352237,0.000352237
241,1435.95,1.33793,0.95239,0.00368,0.73837,0.78074,0.81376,0.48345,1.50145,0.99128,0.0061,0.000346736,0.000346736,0.000346736
242,1441.64,1.33765,0.88751,0.00322,0.73837,0.78074,0.81376,0.48345,1.50145,0.99128,0.0061,0.000341235,0.000341235,0.000341235
243,1447.63,1.43195,1.0241,0.0038,0.73837,0.78074,0.81376,0.48345,1.50145,0.99128,0.0061,0.000335734,0.000335734,0.000335734
244,1453.44,1.25407,0.9388,0.00342,0.74042,0.7809,0.81356,0.48726,1.49225,0.98455,0.00607,0.000330233,0.000330233,0.000330233
245,1459.19,1.29375,0.98231,0.00411,0.74042,0.7809,0.81356,0.48726,1.49225,0.98455,0.00607,0.000324732,0.000324732,0.000324732
246,1465.21,1.33993,0.94837,0.00401,0.74042,0.7809,0.81356,0.48726,1.49225,0.98455,0.00607,0.000319231,0.000319231,0.000319231
247,1471.59,1.44624,1.02121,0.00393,0.7445,0.76681,0.81259,0.48731,1.48594,0.99066,0.00605,0.000313729,0.000313729,0.000313729
248,1477.77,1.37129,0.94168,0.00372,0.7445,0.76681,0.81259,0.48731,1.48594,0.99066,0.00605,0.000308228,0.000308228,0.000308228
249,1483.7,1.27405,1.00789,0.00391,0.74533,0.7651,0.8142,0.48851,1.48651,0.99626,0.00607,0.000302727,0.000302727,0.000302727
250,1489.93,1.38402,1.04815,0.00403,0.74533,0.7651,0.8142,0.48851,1.48651,0.99626,0.00607,0.000297226,0.000297226,0.000297226
251,1496.02,1.35378,0.94164,0.0036,0.74533,0.7651,0.8142,0.48851,1.48651,0.99626,0.00607,0.000291725,0.000291725,0.000291725
252,1502.02,1.34482,0.93784,0.0033,0.73848,0.76006,0.81577,0.48918,1.49501,0.99364,0.00611,0.000286224,0.000286224,0.000286224
253,1507.94,1.43254,1.02301,0.00374,0.73848,0.76006,0.81577,0.48918,1.49501,0.99364,0.00611,0.000280723,0.000280723,0.000280723
254,1513.96,1.38305,0.95103,0.00373,0.73848,0.76006,0.81577,0.48918,1.49501,0.99364,0.00611,0.000275222,0.000275222,0.000275222
255,1519.98,1.44059,1.05307,0.00384,0.77181,0.71725,0.81657,0.48955,1.50362,0.98692,0.00612,0.000269721,0.000269721,0.000269721
256,1525.72,1.24427,0.96387,0.00382,0.77181,0.71725,0.81657,0.48955,1.50362,0.98692,0.00612,0.00026422,0.00026422,0.00026422
257,1531.52,1.32832,0.98211,0.00411,0.76212,0.72269,0.81632,0.48733,1.50917,0.9825,0.0061,0.000258718,0.000258718,0.000258718
258,1537.41,1.30414,0.92169,0.00324,0.76212,0.72269,0.81632,0.48733,1.50917,0.9825,0.0061,0.000253217,0.000253217,0.000253217
259,1543.31,1.28789,0.95825,0.00351,0.76212,0.72269,0.81632,0.48733,1.50917,0.9825,0.0061,0.000247716,0.000247716,0.000247716
260,1549.13,1.445,0.99749,0.00337,0.84152,0.68096,0.81938,0.48605,1.52071,0.97819,0.00613,0.000242215,0.000242215,0.000242215
261,1554.88,1.20039,0.85437,0.0032,0.84152,0.68096,0.81938,0.48605,1.52071,0.97819,0.00613,0.000236714,0.000236714,0.000236714
262,1560.62,1.25399,0.92313,0.00354,0.84152,0.68096,0.81938,0.48605,1.52071,0.97819,0.00613,0.000231213,0.000231213,0.000231213
263,1566.21,1.32271,1.00337,0.00376,0.83461,0.68277,0.81763,0.48115,1.5294,0.98528,0.00617,0.000225712,0.000225712,0.000225712
264,1572.07,1.38162,0.99797,0.00386,0.83461,0.68277,0.81763,0.48115,1.5294,0.98528,0.00617,0.000220211,0.000220211,0.000220211
265,1577.73,1.26924,0.9371,0.00355,0.82449,0.68277,0.81742,0.48258,1.53117,0.98829,0.00622,0.00021471,0.00021471,0.00021471
266,1583.65,1.33503,0.94875,0.00393,0.82449,0.68277,0.81742,0.48258,1.53117,0.98829,0.00622,0.000209209,0.000209209,0.000209209
267,1589.47,1.34298,0.94511,0.00363,0.82449,0.68277,0.81742,0.48258,1.53117,0.98829,0.00622,0.000203707,0.000203707,0.000203707
